9.582281220691147849e-01,9.499809269502192954e-01,9.666197661442919031e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.837328357494856679e-01,9.804024413503719115e-01,9.870859337493999019e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.888434140346271661e-01,9.878886133892809118e-01,9.898000621073501648e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.891949910554560521e-01,9.887469006294106189e-01,9.896434878060420548e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.892426952892069414e-01,9.887945832538622692e-01,9.896912136686870642e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.892662913844098016e-01,9.887945832538622692e-01,9.897384497899961442e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.892662913844098016e-01,9.887945832538622692e-01,9.897384497899961442e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.892662913844098016e-01,9.887945832538622692e-01,9.897384497899961442e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.892662913844098016e-01,9.887945832538622692e-01,9.897384497899961442e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.892662913844098016e-01,9.887945832538622692e-01,9.897384497899961442e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
