9.533211514274189113e-01,9.577531947358383091e-01,9.489299381112108467e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.548992074636456495e-01,9.565611291245470493e-01,9.532430506058445774e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.549247158245551814e-01,9.563703986267404478e-01,9.534833971144018872e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.548959870519350135e-01,9.564896051878695182e-01,9.533076703735385848e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.548959870519350135e-01,9.564896051878695182e-01,9.533076703735385848e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.548959870519350135e-01,9.564896051878695182e-01,9.533076703735385848e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.548959870519350135e-01,9.564896051878695182e-01,9.533076703735385848e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.548959870519350135e-01,9.564896051878695182e-01,9.533076703735385848e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.548959870519350135e-01,9.564896051878695182e-01,9.533076703735385848e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.548959870519350135e-01,9.564896051878695182e-01,9.533076703735385848e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
