5.971642122468038272e-01,5.539873033902998900e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.672649767346800154e-01,5.409883154138970252e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.630773758883542701e-01,5.378593247184053627e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.611998702377637427e-01,5.359774457190878971e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.592105525741444261e-01,5.340692684030871051e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.567598707646781442e-01,5.317628445332922560e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.536081377743045095e-01,5.288078815144506839e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.494652662250890662e-01,5.249497629232022788e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.439867802412924336e-01,5.199327475570542090e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.368355410959637641e-01,5.135945459645628874e-01,8.347457627118644030e-01,6.512396694214875881e-01,7.316620241411326830e-01
5.278533141890576763e-01,5.060651115603063133e-01,8.333333333333333703e-01,6.776859504132231038e-01,7.474931631722880887e-01
5.173258191557924546e-01,4.979490554224617616e-01,8.330058939096267601e-01,7.008264462809917772e-01,7.612208258527827232e-01
5.060682733512116283e-01,4.901440306757620657e-01,8.307692307692308153e-01,7.140495867768594795e-01,7.680000000000000160e-01
4.949621638553003966e-01,4.831377982752462219e-01,8.186915887850467755e-01,7.239669421487603396e-01,7.684210526315790046e-01
4.842187263744499037e-01,4.767680659270272514e-01,8.191881918819188257e-01,7.338842975206611996e-01,7.741935483870967527e-01
4.735859909484002594e-01,4.709672764448995519e-01,8.185117967332123934e-01,7.454545454545454808e-01,7.802768166089966151e-01
4.630431519088325509e-01,4.662030263493948112e-01,8.189964157706093317e-01,7.553719008264462298e-01,7.858985382631126226e-01
4.527151957408349081e-01,4.629233079449764365e-01,8.232142857142856762e-01,7.619834710743801365e-01,7.914163090128754074e-01
4.427577003151486612e-01,4.613375687071604170e-01,8.291814946619217030e-01,7.702479338842975753e-01,7.986289631533848299e-01
4.332130880211939039e-01,4.614127032364768732e-01,8.295254833040421882e-01,7.801652892561983244e-01,8.040885860306644650e-01
4.241471385408015493e-01,4.631106488216427675e-01,8.310104529616724189e-01,7.884297520661156522e-01,8.091603053435113546e-01
4.156340993885844215e-01,4.663963749524509539e-01,8.344947735191637905e-01,7.917355371900826055e-01,8.125530110262934036e-01
4.078173672813278916e-01,4.711391147782602595e-01,8.321799307958477332e-01,7.950413223140495589e-01,8.131868131868130734e-01
4.008458750275969984e-01,4.771140346894885975e-01,8.359240069084629132e-01,8.000000000000000444e-01,8.175675675675676546e-01
3.946385456902085087e-01,4.840168412905401230e-01,8.393782383419688964e-01,8.033057851239668867e-01,8.209459459459459429e-01
3.889851753133340972e-01,4.916494216657856242e-01,8.388214904679376360e-01,8.000000000000000444e-01,8.189509306260575050e-01
3.837371464164666124e-01,5.000029949009308083e-01,8.362068965517240882e-01,8.016528925619834656e-01,8.185654008438818519e-01
3.788635983988768996e-01,5.089659607380497830e-01,8.350515463917526082e-01,8.033057851239668867e-01,8.188711036225779782e-01
3.743157595938328974e-01,5.183880335712848231e-01,8.350515463917526082e-01,8.033057851239668867e-01,8.188711036225779782e-01
3.698602018804497682e-01,5.283615209055588791e-01,8.367697594501718461e-01,8.049586776859504189e-01,8.205560235888795795e-01
3.653630547729992406e-01,5.386206434357909689e-01,8.341880341880342220e-01,8.066115702479338401e-01,8.201680672268907291e-01
3.608048944084339404e-01,5.491053304940543001e-01,8.381601362862010074e-01,8.132231404958677468e-01,8.255033557046979054e-01
