9.587649758598080219e-01,9.587306885370970866e-01,9.587992656350587950e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.854484248725692286e-01,9.840740034331489916e-01,9.868266908934419934e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.895809712492092958e-01,9.884131222582490661e-01,9.907515832238020792e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.901550137829806530e-01,9.891045203127980523e-01,9.912077410106319153e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.902632269765887507e-01,9.892952508106046539e-01,9.912330992308059363e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.902514109799898101e-01,9.892952508106046539e-01,9.912094212072712907e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.902632269765887507e-01,9.892952508106046539e-01,9.912330992308059363e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.902632269765887507e-01,9.892952508106046539e-01,9.912330992308059363e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.902632269765887507e-01,9.892952508106046539e-01,9.912330992308059363e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.902632269765887507e-01,9.892952508106046539e-01,9.912330992308059363e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
