9.261136303014136928e-01,9.519359145527369614e-01,9.016552627419099908e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.386772411839682251e-01,9.481213045966050412e-01,9.294194634009534939e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.390571829712300866e-01,9.408258630555025315e-01,9.372951403733789100e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.389669126398476617e-01,9.404444020598893283e-01,9.374940583705675401e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.389921687177167353e-01,9.404920846843409787e-01,9.374970293264889287e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.389921687177167353e-01,9.404920846843409787e-01,9.374970293264889287e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.389921687177167353e-01,9.404920846843409787e-01,9.374970293264889287e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.389921687177167353e-01,9.404920846843409787e-01,9.374970293264889287e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.389921687177167353e-01,9.404920846843409787e-01,9.374970293264889287e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.389921687177167353e-01,9.404920846843409787e-01,9.374970293264889287e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
