8.387096774193548709e-01,8.387096774193548709e-01,8.387096774193548709e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
7.903225806451613655e-01,7.903225806451612545e-01,7.903225806451612545e-01,4.935064935064935043e-01,4.935064935064935043e-01,4.935064935064935043e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
7.903225806451613655e-01,7.903225806451612545e-01,7.903225806451612545e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
7.903225806451613655e-01,7.903225806451612545e-01,7.903225806451612545e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
7.903225806451613655e-01,7.903225806451612545e-01,7.903225806451612545e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
7.903225806451613655e-01,7.903225806451612545e-01,7.903225806451612545e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
7.903225806451613655e-01,7.903225806451612545e-01,7.903225806451612545e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
7.903225806451613655e-01,7.903225806451612545e-01,7.903225806451612545e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
7.903225806451613655e-01,7.903225806451612545e-01,7.903225806451612545e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
7.903225806451613655e-01,7.903225806451612545e-01,7.903225806451612545e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
