9.572989312831742259e-01,9.588737364104520378e-01,9.557292904329641736e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.831069811770312139e-01,9.837163837497615582e-01,9.824983331745880122e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.874843405118415296e-01,9.866250238413122320e-01,9.883451553581237281e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.878908626716454977e-01,9.871018500858287359e-01,9.886811376173078036e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.879291013621508410e-01,9.873402632080869878e-01,9.885186422876783841e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.879291013621508410e-01,9.873402632080869878e-01,9.885186422876783841e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.879291013621508410e-01,9.873402632080869878e-01,9.885186422876783841e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.879291013621508410e-01,9.873402632080869878e-01,9.885186422876783841e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.879291013621508410e-01,9.873402632080869878e-01,9.885186422876783841e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.879291013621508410e-01,9.873402632080869878e-01,9.885186422876783841e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
