9.287557896969911297e-01,9.393953843219531308e-01,9.183545041370470008e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.448760636330003626e-01,9.438060270837307364e-01,9.459485292360629849e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.507754712479122849e-01,9.500047682624451761e-01,9.515474257331167918e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.513117550913277043e-01,9.505292771314133304e-01,9.520955223880597229e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.515528839272935357e-01,9.510537860003814847e-01,9.520525059665870815e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.515540395486964398e-01,9.510776273126072544e-01,9.520309293112501070e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.515540395486964398e-01,9.510776273126072544e-01,9.520309293112501070e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.515540395486964398e-01,9.510776273126072544e-01,9.520309293112501070e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.515540395486964398e-01,9.510776273126072544e-01,9.520309293112501070e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
9.515540395486964398e-01,9.510776273126072544e-01,9.520309293112501070e-01,8.737224807854003794e-01,8.794821666984551367e-01,8.680377438407417268e-01
