5.969918423535288676e-01,5.535916367586855014e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.668809679411538349e-01,5.404740708412996142e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.626979198756419942e-01,5.373410425892199971e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.608596560471063031e-01,5.354529776689758158e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.588870843225424156e-01,5.335077619185959463e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.564154496701992914e-01,5.311149601774637352e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.531867999733356411e-01,5.279989753635335736e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.488820683280637436e-01,5.238696052590002816e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.431210040662152183e-01,5.184345626351585246e-01,8.315334773218142628e-01,6.363636363636363535e-01,7.209737827715355651e-01
5.355513076127249583e-01,5.115342996544454124e-01,8.347280334728033324e-01,6.595041322314049159e-01,7.368421052631577428e-01
5.260965514133674192e-01,5.034272494999110226e-01,8.343313373253492538e-01,6.909090909090909172e-01,7.558770343580470952e-01
5.153181929706492914e-01,4.950134939916596699e-01,8.310679611650485521e-01,7.074380165289255729e-01,7.642857142857143460e-01
5.044097128149602760e-01,4.874182265334137121e-01,8.247619047619048072e-01,7.157024793388430117e-01,7.663716814159292623e-01
4.943252923792360587e-01,4.810135864802527750e-01,8.178438661710036861e-01,7.272727272727272929e-01,7.699037620297463080e-01
4.849623971345168316e-01,4.751691200802755088e-01,8.161764705882352811e-01,7.338842975206611996e-01,7.728459530026109414e-01
4.756005618063957607e-01,4.695613785582221644e-01,8.155515370705244127e-01,7.454545454545454808e-01,7.789291882556131918e-01
4.659082186391198532e-01,4.642197620028142291e-01,8.183453237410072134e-01,7.520661157024793875e-01,7.838070628768304404e-01
4.560000086417497767e-01,4.597145148996580888e-01,8.207885304659497949e-01,7.570247933884297620e-01,7.876182287188304709e-01
4.461279878851497349e-01,4.564585556953334455e-01,8.245614035087719396e-01,7.768595041322313710e-01,7.999999999999999334e-01
4.364850713075276722e-01,4.545963545592813237e-01,8.286713286713286442e-01,7.834710743801652777e-01,8.054375531011044309e-01
4.271825690111040186e-01,4.541726907445646777e-01,8.281250000000000000e-01,7.884297520661156522e-01,8.077900084674004555e-01
4.183611845582900779e-01,4.551577127341412954e-01,8.347826086956521285e-01,7.933884297520661377e-01,8.135593220338982468e-01
4.101362901648799020e-01,4.574778879886531313e-01,8.321917808219178037e-01,8.033057851239668867e-01,8.174936921783010346e-01
4.025485100163972985e-01,4.609501079267551149e-01,8.316326530612244694e-01,8.082644628099173723e-01,8.197820620284994586e-01
